iter	RMSE
31182	5.730052875
31183	5.73005104
31184	5.730001265
31185	5.72999943
31186	5.729926716
31187	5.729924651
31188	5.729923045
31189	5.729922357
31190	5.729700539
31191	5.729701227
31192	5.729696181
31193	5.729694345
31194	5.729693428
31195	5.729693428
31196	5.729395668
31197	5.729395439
31198	5.729393604
31199	5.729306429
31200	5.729304594
31201	5.729302758
31202	5.729302529
31203	5.729300923
31204	5.729300694
31205	5.729300694
31206	5.729288994
31207	5.729288765
31208	5.729287847
31209	5.729286929
31210	5.72928647
31211	5.729286241
31212	5.729285323
31213	5.729284635
31214	5.72925963
31215	5.729258941
31216	5.729016679
31217	5.729006584
31218	5.729000849
31219	5.728999931
31220	5.728503214
31221	5.728416714
31222	5.728266427
31223	5.728130591
31224	5.727951154
31225	5.727943811
31226	5.727851566
31227	5.727135586
31228	5.727134668
31229	5.727126406
31230	5.727117685
31231	5.7271108
31232	5.727102538
31233	5.727098866
31234	5.727090375
31235	5.727088998
31236	5.726992379
31237	5.72699169
31238	5.726992379
31239	5.726428237
31240	5.726423188
31241	5.726418368
31242	5.726412171
31243	5.721217287
31244	5.721216138
31245	5.721199138
31246	5.715215589
31247	5.715171663
31248	5.714201774
31249	5.713230799
31250	5.713172595
31251	5.712451784
31252	5.71236205
31253	5.712356297
31254	5.712352156
31255	5.712291642
31256	5.71228704
31257	5.712282668
31258	5.712278987
31259	5.712275766
31260	5.712239871
31261	5.71223688
31262	5.712232508
31263	5.712230207
31264	5.712180507
31265	5.712175214
31266	5.710018575
31267	5.710013971
31268	5.710010748
31269	5.709859516
31270	5.709858595
31271	5.709845474
31272	5.709836957
31273	5.709834425
31274	5.709830972
31275	5.709829821
31276	5.709827519
31277	5.709825217
31278	5.709823836
31279	5.709821764
31280	5.709810485
31281	5.709807493
31282	5.709805191
31283	5.709802659
31284	5.709801738
31285	5.709801508
31286	5.709799436
31287	5.709799436
31288	5.709799666
31289	5.709798975
31290	5.709798055
31291	5.709797134
31292	5.709797594
31293	5.709797134
31294	5.709795292
31295	5.70979299
31296	5.70979299
31297	5.709789538
31298	5.709788847
31299	5.709788617
31300	5.709781941
31301	5.709781251
31302	5.709779639
31303	5.70977987
31304	5.709778719
31305	5.709777798
31306	5.708650201
31307	5.708649741
31308	5.70864905
31309	5.708648359
31310	5.708596556
31311	5.708551889
31312	5.708550507
31313	5.708550047
31314	5.708540146
31315	5.708537844
31316	5.708537383
31317	5.708536693
31318	5.708534621
31319	5.708518503
31320	5.708518503
31321	5.708517813
31322	5.708517122
31323	5.708517122
31324	5.70851551
31325	5.708378974
31326	5.708377362
31327	5.708376902
31328	5.70837506
31329	5.70837483
31330	5.708372988
31331	5.708333385
31332	5.708324865
31333	5.708323714
31334	5.708321872
31335	5.70832003
31336	5.708285953
31337	5.708279966
31338	5.708103359
31339	5.708101747
31340	5.708097372
31341	5.70809507
31342	5.708094148
31343	5.708091846
31344	5.708092306
31345	5.708091385
31346	5.708090695
31347	5.708087931
31348	5.708087471
31349	5.708086089
31350	5.70808655
31351	5.708080793
31352	5.708081484
31353	5.708080563
31354	5.708079872
31355	5.708078951
31356	5.708076188
31357	5.708075037
31358	5.708073425
31359	5.708046024
31360	5.708045103
31361	5.708044642
31362	5.708043721
31363	5.708043261
31364	5.70804303
31365	5.7080428
31366	5.708043721
31367	5.708043261
31368	5.708043721
31369	5.70804303
31370	5.70804303
31371	5.708041879
31372	5.708037734
31373	5.708036583
31374	5.708036813
31375	5.708035662
31376	5.708034741
31377	5.708035201
31378	5.708034511
31379	5.708034971
31380	5.708034971
31381	5.708034971
31382	5.70803428
31383	5.70803359
31384	5.708033129
31385	5.70803359
31386	5.70803382
31387	5.70803359
31388	5.70803382
31389	5.708033129
31390	5.708033359
31391	5.70803359
31392	5.70803428
31393	5.70803382
31394	5.708033129
31395	5.708033129
31396	5.708032208
31397	5.708030826
31398	5.708030826
31399	5.708030596
31400	5.708030366
31401	5.708030366
31402	5.708028984
31403	5.708027372
31404	5.708027142
31405	5.708027603
31406	5.708026221
31407	5.708025991
31408	5.708024379
31409	5.70802484
31410	5.708024379
31411	5.708020925
31412	5.708021386
31413	5.708000201
31414	5.707998359
31415	5.707998589
31416	5.707459975
31417	5.707410463
31418	5.707406548
31419	5.707405857
31420	5.707341837
31421	5.707321801
31422	5.70732111
31423	5.707288179
31424	5.707285185
31425	5.707230375
31426	5.707225308
31427	5.707216787
31428	5.707195139
31429	5.70719537
31430	5.707147237
31431	5.707145625
31432	5.707142401
31433	5.70714194
31434	5.707138716
31435	5.707138947
31436	5.707139868
31437	5.707138716
31438	5.707136874
31439	5.707023796
31440	5.706787038
31441	5.70673706
31442	5.706736139
31443	5.706712186
31444	5.702588028
31445	5.702376671
31446	5.702253587
31447	5.702080021
31448	5.701873486
31449	5.701872564
31450	5.701832454
31451	5.70183038
31452	5.701829688
31453	5.701796494
31454	5.701795572
31455	5.70179465
31456	5.701245306
31457	5.701243461
31458	5.701243
31459	5.701242309
31460	5.701242309
31461	5.701241848
31462	5.701159315
31463	5.700961046
31464	5.700933841
31465	5.700931997
31466	5.700888653
31467	5.700887039
31468	5.700885425
31469	5.700884964
31470	5.700883812
31471	5.70088312
31472	5.700839776
31473	5.700809804
31474	5.700773607
31475	5.700689453
31476	5.700670316
31477	5.699901806
31478	5.699897886
31479	5.699881975
31480	5.699881052
31481	5.699876902
31482	5.699797116
31483	5.699789276
31484	5.699776824
31485	5.699757453
31486	5.69975607
31487	5.699755147
31488	5.699668673
31489	5.699656912
31490	5.699655989
31491	5.699655528
31492	5.699655759
31493	5.699641231
31494	5.699628317
31495	5.699454901
31496	5.699438989
31497	5.699436452
31498	5.699429765
31499	5.699429073
31500	5.699428842
31501	5.699427689
31502	5.699426767
31503	5.699317917
31504	5.699020877
31505	5.698307271
31506	5.697787348
31507	5.697718836
31508	5.697248691
31509	5.697247076
31510	5.686386939
31511	5.686037908
31512	5.685954229
31513	5.685953073
31514	5.685953767
31515	5.685104893
31516	5.685104431
31517	5.685099807
31518	5.685098882
31519	5.685098882
31520	5.685097495
31521	5.685097495
31522	5.685092871
31523	5.68508871
31524	5.685088247
31525	5.68508871
31526	5.685088016
31527	5.685082699
31528	5.685082699
31529	5.685072064
31530	5.685071139
31531	5.685069752
31532	5.685069983
31533	5.685069058
31534	5.68506744
31535	5.685067902
31536	5.685064666
31537	5.685064203
31538	5.685063972
31539	5.685062816
31540	5.685061891
31541	5.685061429
31542	5.685060735
31543	5.685058424
31544	5.685057268
31545	5.685056343
31546	5.68505588
31547	5.685055418
31548	5.685054724
31549	5.685054493
31550	5.685054493
31551	5.685054956
31552	5.684511624
31553	5.684511161
31554	5.684506537
31555	5.684505381
31556	5.684502606
31557	5.684499601
31558	5.684500063
31559	5.683881756
31560	5.683881294
31561	5.6838806
31562	5.683878519
31563	5.683877131
31564	5.683876438
31565	5.683875975
31566	5.683874356
31567	5.683873432
31568	5.683873894
31569	5.683873432
31570	5.681891804
31571	5.681884402
31572	5.681881395
31573	5.681843226
31574	5.681260027
31575	5.680951862
31576	5.680324145
31577	5.68032322
31578	5.680322294
31579	5.6803216
31580	5.680320906
31581	5.680320443
31582	5.680320212
31583	5.680319055
31584	5.680318592
31585	5.680316509
31586	5.680316047
31587	5.680315352
31588	5.680314427
31589	5.680314427
31590	5.68031327
31591	5.680313733
31592	5.680312113
31593	5.68031165
31594	5.680310725
31595	5.680308874
31596	5.680242928
31597	5.680219095
31598	5.68022002
31599	5.680219326
31600	5.680217706
31601	5.680217706
31602	5.680217244
31603	5.680216781
31604	5.680216318
31605	5.680216318
31606	5.680216549
31607	5.680216549
31608	5.680216549
31609	5.680216318
31610	5.680215855
31611	5.680216318
31612	5.680216549
31613	5.680215855
31614	5.680216087
31615	5.680216318
31616	5.680216318
31617	5.68021493
31618	5.680215161
31619	5.680215392
31620	5.680215855
31621	5.680215855
31622	5.680216318
31623	5.680215624
31624	5.680215855
31625	5.680212153
31626	5.679926378
31627	5.679925684
31628	5.679925684
31629	5.679925684
31630	5.679914113
31631	5.679315673
31632	5.679316136
31633	5.679311044
31634	5.679303407
31635	5.679300399
31636	5.669657855
31637	5.669654377
31638	5.664945508
31639	5.664939708
31640	5.664937387
31641	5.664919754
31642	5.664899801
31643	5.664897249
31644	5.664891912
31645	5.664737155
31646	5.664661283
31647	5.664656642
31648	5.664611629
31649	5.664531811
31650	5.664530418
31651	5.664490045
31652	5.664488189
31653	5.664486796
31654	5.664474731
31655	5.664466145
31656	5.664451759
31657	5.664259167
31658	5.664257543
31659	5.664254758
31660	5.661360907
31661	5.661358585
31662	5.661356264
31663	5.661354871
31664	5.661353013
31665	5.66135162
31666	5.661351853
31667	5.661350924
31668	5.66134512
31669	5.661319118
31670	5.661318189
31671	5.659479157
31672	5.65947637
31673	5.659475905
31674	5.659458255
31675	5.659456862
31676	5.659310549
31677	5.659301259
31678	5.659302188
31679	5.659297311
31680	5.659298007
31681	5.659297775
31682	5.659298007
31683	5.659296846
31684	5.659295685
31685	5.659294524
31686	5.659258061
31687	5.659257596
31688	5.659254809
31689	5.659057395
31690	5.659045782
31691	5.659032079
31692	5.659021628
31693	5.659018376
31694	5.659017447
31695	5.658973318
31696	5.658971924
31697	5.658971924
31698	5.658970299
31699	5.65896844
31700	5.658967976
31701	5.658967279
31702	5.658967279
31703	5.65896635
31704	5.658965886
31705	5.658951021
31706	5.658950324
31707	5.658947769
31708	5.658946376
31709	5.658945911
31710	5.657706432
31711	5.65769714
31712	5.657691565
31713	5.657688777
31714	5.657654859
31715	5.657648587
31716	5.657629072
31717	5.657173252
31718	5.657146069
31719	5.657132129
31720	5.6571312
31721	5.657127482
31722	5.657127482
31723	5.657112845
31724	5.657112381
31725	5.656842167
31726	5.656823347
31727	5.656823115
31728	5.656822418
31729	5.656307744
31730	5.656271494
31731	5.656267544
31732	5.656266847
31733	5.654701846
31734	5.654699754
31735	5.654693014
31736	5.654691387
31737	5.654690922
31738	5.65468976
31739	5.654688365
31740	5.654687668
31741	5.654684181
31742	5.654683949
31743	5.654683949
31744	5.654675116
31745	5.654675581
31746	5.654675116
31747	5.6541549
31748	5.654139093
31749	5.654134211
31750	5.654134909
31751	5.653664161
31752	5.653377974
31753	5.652923206
31754	5.652922974
31755	5.652921114
31756	5.652914604
31757	5.652913673
31758	5.652914371
31759	5.652914138
31760	5.652904838
31761	5.652904373
31762	5.652904373
31763	5.652490027
31764	5.652489097
31765	5.652488632
31766	5.652488167
31767	5.65217355
31768	5.652173783
31769	5.651520311
31770	5.651520311
31771	5.651520311
31772	5.651512403
31773	5.651511706
31774	5.651511473
31775	5.651511008
31776	5.651511473
31777	5.651511473
31778	5.651445889
31779	5.651445657
31780	5.651444261
31781	5.649660175
31782	5.649623185
31783	5.649596431
31784	5.648945918
31785	5.648937309
31786	5.648934517
31787	5.647875992
31788	5.647834103
31789	5.647771036
31790	5.647697263
31791	5.647636987
31792	5.646779793
31793	5.646735801
31794	5.646735336
31795	5.646726491
31796	5.646725094
31797	5.646715784
31798	5.646714853
31799	5.646174815
31800	5.646153631
31801	5.646152235
31802	5.646152933
31803	5.646147579
31804	5.646147812
31805	5.646145018
31806	5.646143621
31807	5.646143854
31808	5.646138267
31809	5.646136405
31810	5.646136638
31811	5.646136405
31812	5.646131051
31813	5.64609427
31814	5.64609427
31815	5.646093339
31816	5.646094038
31817	5.646093572
31818	5.646093572
31819	5.646092874
31820	5.646092175
31821	5.646091011
31822	5.64609008
31823	5.646089615
31824	5.646089847
31825	5.646088683
31826	5.646088683
31827	5.646089149
31828	5.646087985
31829	5.646088683
31830	5.646088218
31831	5.646087985
31832	5.646087752
31833	5.646087287
31834	5.646086821
31835	5.646087752
31836	5.646086821
31837	5.646087287
31838	5.646086588
31839	5.646086821
31840	5.646087054
31841	5.645837265
31842	5.645835868
31843	5.645835403
31844	5.645836101
31845	5.645835403
31846	5.645835868
31847	5.645836799
31848	5.645837265
31849	5.645837731
31850	5.645838196
31851	5.645838895
31852	5.645839127
31853	5.645834471
31854	5.645834471
31855	5.645833773
31856	5.645084107
31857	5.645082943
31858	5.645082943
31859	5.645083176
31860	5.645082244
31861	5.645080615
31862	5.645081313
31863	5.645081546
31864	5.645081546
31865	5.645081546
31866	5.645080149
31867	5.645079683
31868	5.645078286
31869	5.645077821
31870	5.645077122
31871	5.645076889
31872	5.645076656
31873	5.645076424
31874	5.645076191
31875	5.645076424
31876	5.645076424
31877	5.645076424
31878	5.645076889
31879	5.645077122
31880	5.645077355
31881	5.645078286
31882	5.645078985
31883	5.645078053
31884	5.645078053
31885	5.645078752
31886	5.645078752
31887	5.64507945
31888	5.645078286
31889	5.645078985
31890	5.645078053
31891	5.645078286
31892	5.645078286
31893	5.645078752
31894	5.645079683
31895	5.645079218
31896	5.645078752
31897	5.645078286
31898	5.645078286
31899	5.645077588
31900	5.645076424
31901	5.645075958
31902	5.645076191
31903	5.645076424
31904	5.645075958
31905	5.645076424
31906	5.645076889
31907	5.645046621
31908	5.645046155
31909	5.645046155
31910	5.645045224
31911	5.644762325
31912	5.644761627
31913	5.64475697
31914	5.644746259
31915	5.644745793
31916	5.644401638
31917	5.644398378
31918	5.644395118
31919	5.644394419
31920	5.644378818
31921	5.644375558
31922	5.644375558
31923	5.644375558
31924	5.644166911
31925	5.642840101
31926	5.642779075
31927	5.642776979
31928	5.642758578
31929	5.642742739
31930	5.642739478
31931	5.642737381
31932	5.642736217
31933	5.642733654
31934	5.642733188
31935	5.642733188
31936	5.642732723
31937	5.642731791
31938	5.642730626
31939	5.64273016
31940	5.642730393
31941	5.642728996
31942	5.642729462
31943	5.641103622
31944	5.640752487
31945	5.640748293
31946	5.640739904
31947	5.640739438
31948	5.640732448
31949	5.64073105
31950	5.639009304
31951	5.639006507
31952	5.639006274
31953	5.639006507
31954	5.639006041
31955	5.638472258
31956	5.638472025
31957	5.638472258
31958	5.638410485
31959	5.638410252
31960	5.638409786
31961	5.638116064
31962	5.631808072
31963	5.631446321
31964	5.631166474
31965	5.63116624
31966	5.631124694
31967	5.631109989
31968	5.630012394
31969	5.63001146
31970	5.629896366
31971	5.629672941
31972	5.629449274
31973	5.629407014
31974	5.62940538
31975	5.629388103
31976	5.629257819
31977	5.629145978
31978	5.629061454
31979	5.62906052
31980	5.629058652
31981	5.629056317
31982	5.629019425
31983	5.629018958
31984	5.624178617
31985	5.624140057
31986	5.62410804
31987	5.624107806
31988	5.624108741
31989	5.624108274
31990	5.624106638
31991	5.624107105
31992	5.624080464
31993	5.62407836
31994	5.624079295
31995	5.624050784
31996	5.624049849
31997	5.624050316
31998	5.624051251
31999	5.624049615
32000	5.624037229
32001	5.615452633
32002	5.615452867
32003	5.614307497
32004	5.614305624
32005	5.614119505
32006	5.614115291
32007	5.61309586
32008	5.612835939
32009	5.612833597
32010	5.612830319
32011	5.606975383
32012	5.606974914
32013	5.606593979
32014	5.606592807
32015	5.606591635
32016	5.606415341
32017	5.606413231
32018	5.599907112
32019	5.599008103
32020	5.598811147
32021	5.598657615
32022	5.598323304
32023	5.59829067
32024	5.598208028
32025	5.598148394
32026	5.598136185
32027	5.59729043
32028	5.596557277
32029	5.59620687
32030	5.595548976
32031	5.594947855
32032	5.5938004
32033	5.593264183
32034	5.592768336
32035	5.592765986
32036	5.592393719
32037	5.592389489
32038	5.592387609
32039	5.591928586
32040	5.591509017
32041	5.591501024
32042	5.591290405
32043	5.591288524
32044	5.591287349
32045	5.591224584
32046	5.59122482
32047	5.591225055
32048	5.590860208
32049	5.590832938
32050	5.590831292
32051	5.590830117
32052	5.590830352
32053	5.590824945
32054	5.590824239
32055	5.590821183
32056	5.590808488
32057	5.590804962
32058	5.590805197
32059	5.590802376
32060	5.590799555
32061	5.590782863
32062	5.590781923
32063	5.590780747
32064	5.590779337
32065	5.590776046
32066	5.590776046
32067	5.590776281
32068	5.590776046
32069	5.59077346
32070	5.590581385
32071	5.590529663
32072	5.590528958
32073	5.590528252
32074	5.590528017
32075	5.590526842
32076	5.590525901
32077	5.590523315
32078	5.59051109
32079	5.590508269
32080	5.590507563
32081	5.59006555
32082	5.590044389
32083	5.590044859
32084	5.589989135
32085	5.589494879
32086	5.589493468
32087	5.589490881
32088	5.589488765
32089	5.589470423
32090	5.587734059
32091	5.587680428
32092	5.587679252
32093	5.587678311
32094	5.587676665
32095	5.587675724
32096	5.587675253
32097	5.587674548
32098	5.587672901
32099	5.587672901
32100	5.58767149
32101	5.587669608
32102	5.587670078
32103	5.587670078
32104	5.587671019
32105	5.587670549
32106	5.587670078
32107	5.587670078
32108	5.587670314
32109	5.587671019
32110	5.587670078
32111	5.587668432
32112	5.587667726
32113	5.587666315
32114	5.587665844
32115	5.587665374
32116	5.587664433
32117	5.587662551
32118	5.587661846
32119	5.587661846
32120	5.587660905
32121	5.587535529
32122	5.587536235
32123	5.587535059
32124	5.587535059
32125	5.587533647
32126	5.587533883
32127	5.587531295
32128	5.587530589
32129	5.587529648
32130	5.587528472
32131	5.587526826
32132	5.58752612
32133	5.587525179
32134	5.587523768
32135	5.587523297
32136	5.587522356
32137	5.587521886
32138	5.587520945
32139	5.587521415
32140	5.587513653
32141	5.587512477
32142	5.587512241
32143	5.58751083
32144	5.587504714
32145	5.587504949
32146	5.587501656
32147	5.587499068
32148	5.587498833
32149	5.587498363
32150	5.587497422
32151	5.587497657
32152	5.587496716
32153	5.587462608
32154	5.587461667
32155	5.587460726
32156	5.587461196
32157	5.587460255
32158	5.587460255
32159	5.587460255
32160	5.587147388
32161	5.584972827
32162	5.584595333
32163	5.584594627
32164	5.584445176
32165	5.583485534
32166	5.583470704
32167	5.583291562
32168	5.583280497
32169	5.581974299
32170	5.581796993
32171	5.581703981
32172	5.581690794
32173	5.581447778
32174	5.581447307
32175	5.581445424
32176	5.58144354
32177	5.578713121
32178	5.578710058
32179	5.578709351
32180	5.578708409
32181	5.578708173
32182	5.578698749
32183	5.578698042
32184	5.578698042
32185	5.578696157
32186	5.578694744
32187	5.578685084
32188	5.578684377
32189	5.578685084
32190	5.578684142
32191	5.578551967
32192	5.57855126
32193	5.578549611
32194	5.578540658
32195	5.578537359
32196	5.578531705
32197	5.578531705
32198	5.578524165
32199	5.578489531
32200	5.578485997
32201	5.578482227
32202	5.577128007
32203	5.577124944
32204	5.577086058
32205	5.577078752
32206	5.57707781
32207	5.577074275
32208	5.577073568
32209	5.577074275
32210	5.577068147
32211	5.577064612
32212	5.576661601
32213	5.576662308
32214	5.576554833
32215	5.576554833
32216	5.576547998
32217	5.576459377
32218	5.576456549
32219	5.576456549
32220	5.576455606
32221	5.576454899
32222	5.576453956
32223	5.576451835
32224	5.576389139
32225	5.576388196
32226	5.576386311
32227	5.576378297
32228	5.576376411
32229	5.576370755
32230	5.576226504
32231	5.57622344
32232	5.576219433
32233	5.576218962
32234	5.575869162
32235	5.57586987
32236	5.575868927
32237	5.575867748
32238	5.575867984
32239	5.57586822
32240	5.575868691
32241	5.575868691
32242	5.575869162
32243	5.574962505
32244	5.574723911
32245	5.574724383
32246	5.57472509
32247	5.574724854
32248	5.574724383
32249	5.574723911
32250	5.57472344
32251	5.574723204
32252	5.574723911
32253	5.574724147
32254	5.571031479
32255	5.570902426
32256	5.570881664
32257	5.568761409
32258	5.568760229
32259	5.568759285
32260	5.56874536
32261	5.568745124
32262	5.568289345
32263	5.568202481
32264	5.56819894
32265	5.567700153
32266	5.567699681
32267	5.567639719
32268	5.566554166
32269	5.56655086
32270	5.566460899
32271	5.566443898
32272	5.566401633
32273	5.566327726
32274	5.566289001
32275	5.565498628
32276	5.565498156
32277	5.565498156
32278	5.565498392
32279	5.565481625
32280	5.565481153
32281	5.564757035
32282	5.564745462
32283	5.564745226
32284	5.564744281
32285	5.5647431
32286	5.564738848
32287	5.564729637
32288	5.564304946
32289	5.563202912
32290	5.563202675
32291	5.563068007
32292	5.563058792
32293	5.562739827
32294	5.562572776
32295	5.562402649
32296	5.562279067
32297	5.562265125
32298	5.562261581
32299	5.562127598
32300	5.562068758
32301	5.562066631
32302	5.562003774
32303	5.562001647
32304	5.56197967
32305	5.561923901
32306	5.561922483
32307	5.56191114
32308	5.561897434
32309	5.560092652
32310	5.560085324
32311	5.560066649
32312	5.560065231
32313	5.56005152
32314	5.560029772
32315	5.560029299
32316	5.56002859
32317	5.560027881
32318	5.560026462
32319	5.560024808
32320	5.560024335
32321	5.560023862
32322	5.559977529
32323	5.559908265
32324	5.558689264
32325	5.558688318
32326	5.558689264
32327	5.558688791
32328	5.558688791
32329	5.558688318
32330	5.558652377
32331	5.558594919
32332	5.558578368
32333	5.558517126
32334	5.5584547
32335	5.558452336
32336	5.558426798
32337	5.558425379
32338	5.556082976
32339	5.555978416
32340	5.55583955
32341	5.555837894
32342	5.555836948
32343	5.555706832
32344	5.555656205
32345	5.555548087
32346	5.555548324
32347	5.555523719
32348	5.555397618
32349	5.555356215
32350	5.555346041
32351	5.555143751
32352	5.554732997
32353	5.554690879
32354	5.554135741
32355	5.553962042
32356	5.553930331
32357	5.553792597
32358	5.55167789
32359	5.551676943
32360	5.551676943
32361	5.551676707
32362	5.551673866
32363	5.55116578
32364	5.551156072
32365	5.551150863
32366	5.551150153
32367	5.551148259
32368	5.551147312
32369	5.551135
32370	5.551114401
32371	5.551031056
32372	5.551029162
32373	5.550994119
32374	5.550398355
32375	5.550170309
32376	5.550168414
32377	5.550129814
32378	5.55011371
32379	5.550110869
32380	5.550109921
32381	5.549906967
32382	5.54990673
32383	5.549892047
32384	5.549757529
32385	5.544105064
32386	5.543760588
32387	5.541764909
32388	5.541571848
32389	5.541559989
32390	5.541533662
32391	5.541519668
32392	5.541516111
32393	5.541513502
32394	5.54151113
32395	5.541379255
32396	5.541342253
32397	5.541334663
32398	5.541330868
32399	5.54114467
32400	5.541137554
32401	5.541130676
32402	5.541129964
32403	5.541126406
32404	5.54112356
32405	5.541122136
32406	5.540536223
32407	5.540535037
32408	5.540530767
32409	5.540321531
32410	5.540320582
32411	5.540319633
32412	5.540320107
32413	5.540316312
32414	5.540316074
32415	5.540294012
32416	5.540289504
32417	5.540271949
32418	5.5398041
32419	5.539804337
32420	5.539771121
32421	5.53977041
32422	5.539625206
32423	5.539624732
32424	5.539582973
32425	5.539582499
32426	5.539430647
32427	5.53942519
32428	5.539425664
32429	5.539415936
32430	5.539414987
32431	5.539414512
32432	5.539344279
32433	5.539294926
32434	5.539087778
32435	5.539083982
32436	5.53908327
32437	5.539082795
32438	5.539082321
32439	5.539078999
32440	5.539078524
32441	5.539075914
32442	5.539075677
32443	5.539068084
32444	5.539068084
32445	5.539068558
32446	5.539068084
32447	5.53906144
32448	5.53906144
32449	5.539060965
32450	5.539060728
32451	5.539060253
32452	5.539059541
32453	5.539059304
32454	5.539058592
32455	5.539059304
32456	5.539059304
32457	5.539060016
32458	5.539059541
32459	5.539058355
32460	5.539056694
32461	5.539055982
32462	5.53905527
32463	5.53905527
32464	5.539055982
32465	5.539055507
32466	5.538974592
32467	5.538936625
32468	5.538936625
32469	5.53876411
32470	5.538761975
32471	5.538760788
32472	5.538760076
32473	5.538760551
32474	5.538760551
32475	5.538758652
32476	5.538755805
32477	5.538753432
32478	5.538753432
32479	5.538753432
32480	5.538752483
32481	5.538752957
32482	5.538709768
32483	5.538673224
32484	5.538672749
32485	5.538667528
32486	5.538663257
32487	5.538662782
32488	5.538660409
32489	5.538660884
32490	5.538660409
32491	5.538660884
32492	5.538660409
32493	5.538660409
32494	5.538655663
32495	5.538656138
32496	5.538653765
32497	5.538653053
32498	5.538645933
32499	5.538002798
32500	5.537588162
32501	5.537585314
32502	5.537584365
32503	5.537569649
32504	5.537569886
32505	5.537569174
32506	5.537388784
32507	5.537388309
32508	5.537387835
32509	5.537386173
32510	5.537385936
32511	5.537384512
32512	5.5373838
32513	5.537384037
32514	5.537384986
32515	5.537385461
32516	5.537384749
32517	5.53738285
32518	5.537381901
32519	5.537379527
32520	5.537380239
32521	5.535933106
32522	5.53593358
32523	5.535932631
32524	5.535932631
32525	5.535929782
32526	5.535929782
32527	5.535928832
32528	5.535927882
32529	5.535926933
32530	5.535925983
32531	5.535926458
32532	5.535925746
32533	5.535925983
32534	5.535926458
32535	5.53592717
32536	5.535926458
32537	5.535926933
32538	5.535925983
32539	5.535926458
32540	5.53592622
32541	5.535925508
32542	5.535925033
32543	5.535925033
32544	5.535925508
32545	5.535926458
32546	5.535925983
32547	5.535925033
32548	5.535924558
32549	5.535924558
32550	5.535924558
32551	5.535925033
32552	5.535924084
32553	5.535918148
32554	5.535918385
32555	5.535919098
32556	5.535918623
32557	5.53591886
32558	5.535911975
32559	5.535911025
32560	5.535898442
32561	5.535891082
32562	5.535889895
32563	5.53589037
32564	5.535855706
32565	5.53585618
32566	5.535854518
32567	5.535852857
32568	5.535853331
32569	5.535852144
32570	5.535852144
32571	5.535852382
32572	5.534789327
32573	5.533988518
32574	5.53398828
32575	5.532918929
32576	5.532906576
32577	5.532889235
32578	5.532888285
32579	5.532874269
32580	5.532869281
32581	5.532848376
32582	5.532843862
32583	5.532815831
32584	5.532813218
32585	5.532709167
32586	5.53270798
32587	5.532707504
32588	5.532337849
32589	5.532337136
32590	5.532336423
32591	5.532335235
32592	5.532335948
32593	5.532336423
32594	5.532337373
32595	5.532335948
32596	5.532335948
32597	5.53233571
32598	5.532335473
32599	5.532325257
32600	5.532325257
32601	5.53232597
32602	5.532325019
32603	5.532325732
32604	5.53232597
32605	5.532308864
32606	5.532254459
32607	5.532252796
32608	5.53215016
32609	5.531968643
32610	5.531968643
32611	5.531969356
32612	5.531967693
32613	5.53195914
32614	5.531886911
32615	5.531663329
32616	5.531640282
32617	5.531637905
32618	5.531293366
32619	5.531225881
32620	5.529929016
32621	5.529927828
32622	5.529927353
32623	5.529887898
32624	5.529888135
32625	5.529501415
32626	5.52946576
32627	5.52945744
32628	5.529421547
32629	5.529422023
32630	5.529402056
32631	5.529401105
32632	5.527857727
32633	5.527845126
32634	5.527837517
32635	5.527395962
32636	5.527386926
32637	5.527385974
32638	5.527102998
32639	5.525675295
32640	5.524621701
32641	5.524615278
32642	5.524598624
32643	5.524502746
32644	5.524500843
32645	5.524014289
32646	5.523887945
32647	5.523611215
32648	5.523528407
32649	5.52180106
32650	5.521777971
32651	5.521743695
32652	5.521742505
32653	5.521023364
32654	5.521023126
32655	5.520982893
32656	5.520954801
32657	5.520855527
32658	5.520853384
32659	5.520610071
32660	5.520609357
32661	5.520608643
32662	5.520608166
32663	5.520608643
32664	5.520609119
32665	5.520089602
32666	5.52005603
32667	5.520025552
32668	5.519635759
32669	5.519595754
32670	5.519594325
32671	5.519592659
32672	5.519592897
32673	5.519593135
32674	5.519592182
32675	5.519534318
32676	5.519531698
32677	5.518556719
32678	5.518513134
32679	5.518495271
32680	5.518478599
32681	5.518230418
32682	5.518229465
32683	5.518215889
32684	5.518178732
32685	5.51816063
32686	5.518150864
32687	5.518149911
32688	5.518142528
32689	5.517902906
32690	5.517901953
32691	5.517873131
32692	5.517866224
32693	5.51786003
32694	5.517810008
32695	5.517805006
32696	5.517776184
32697	5.51777404
32698	5.517189459
32699	5.51718922
32700	5.517186123
32701	5.51716373
32702	5.51716373
32703	5.517164206
32704	5.517164921
32705	5.517164921
32706	5.517161586
32707	5.517159203
32708	5.517159203
32709	5.517159203
32710	5.517158251
32711	5.517139192
32712	5.51703437
32713	5.517033893
32714	5.517033179
32715	5.517031273
32716	5.517031034
32717	5.517013881
32718	5.517011976
32719	5.517009355
32720	5.51701007
32721	5.517009117
32722	5.517009831
32723	5.514936312
32724	5.51493655
32725	5.514875062
32726	5.514865529
32727	5.514846701
32728	5.514748985
32729	5.51474827
32730	5.514568801
32731	5.514565941
32732	5.514508262
32733	5.514449391
32734	5.514447484
32735	5.514447961
