iter	Passed	Remaining
21895	300702	385958
21896	300718	385947
21897	300731	385932
21898	300747	385921
21899	300761	385908
21900	300776	385896
21901	300790	385883
21902	300804	385870
21903	300819	385857
21904	300832	385843
21905	300846	385829
21906	300858	385813
21907	300873	385801
21908	300888	385789
21909	300901	385774
21910	300915	385761
21911	300927	385745
21912	300941	385732
21913	300955	385718
21914	300969	385705
21915	300983	385691
21916	300997	385677
21917	301012	385665
21918	301029	385656
21919	301044	385644
21920	301057	385629
21921	301074	385620
21922	301087	385605
21923	301102	385593
21924	301117	385580
21925	301128	385563
21926	301142	385550
21927	301154	385535
21928	301170	385523
21929	301181	385506
21930	301196	385494
21931	301212	385483
21932	301226	385470
21933	301241	385457
21934	301255	385444
21935	301269	385431
21936	301284	385419
21937	301296	385403
21938	301311	385391
21939	301325	385378
21940	301340	385365
21941	301356	385354
21942	301370	385341
21943	301385	385329
21944	301400	385317
21945	301413	385303
21946	301427	385289
21947	301443	385277
21948	301458	385266
21949	301472	385253
21950	301486	385239
21951	301502	385228
21952	301516	385215
21953	301531	385203
21954	301544	385188
21955	301557	385174
21956	301573	385162
21957	301587	385149
21958	301600	385134
21959	301612	385118
21960	301629	385108
21961	301644	385096
21962	301658	385084
21963	301669	385066
21964	301682	385052
21965	301698	385040
21966	301706	385020
21967	301720	385006
21968	301733	384992
21969	301747	384978
21970	301760	384963
21971	301773	384949
21972	301787	384936
21973	301801	384923
21974	301814	384907
21975	301829	384896
21976	301856	384899
21977	301874	384890
21978	301888	384877
21979	301903	384864
21980	301918	384852
21981	301931	384838
21982	301943	384822
21983	301955	384806
21984	301970	384793
21985	301986	384783
21986	302000	384769
21987	302014	384756
21988	302026	384740
21989	302040	384727
21990	302053	384713
21991	302069	384701
21992	302083	384688
21993	302096	384673
21994	302111	384661
21995	302122	384644
21996	302137	384631
21997	302154	384623
21998	302170	384611
21999	302182	384596
22000	302197	384583
22001	302211	384571
22002	302226	384558
22003	302239	384543
22004	302255	384532
22005	302269	384518
22006	302283	384506
22007	302297	384493
22008	302310	384478
22009	302327	384467
22010	302342	384456
22011	302354	384440
22012	302368	384426
22013	302379	384409
22014	302394	384397
22015	302407	384382
22016	302420	384368
22017	302431	384351
22018	302445	384337
22019	302462	384327
22020	302476	384314
22021	302490	384300
22022	302503	384287
22023	302517	384272
22024	302530	384258
22025	302544	384244
22026	302558	384231
22027	302573	384219
22028	302590	384209
22029	302603	384195
22030	302619	384184
22031	302633	384170
22032	302646	384155
22033	302660	384143
22034	302673	384128
22035	302685	384112
22036	302700	384099
22037	302713	384086
22038	302729	384074
22039	302742	384059
22040	302756	384046
22041	302771	384034
22042	302784	384019
22043	302797	384004
22044	302812	383992
22045	302825	383978
22046	302838	383963
22047	302851	383948
22048	302865	383935
22049	302880	383923
22050	302897	383914
22051	302912	383901
22052	302925	383886
22053	302940	383874
22054	302953	383859
22055	302966	383846
22056	302980	383832
22057	302995	383819
22058	303009	383806
22059	303025	383795
22060	303038	383780
22061	303052	383768
22062	303064	383751
22063	303078	383737
22064	303091	383723
22065	303104	383708
22066	303115	383691
22067	303129	383678
22068	303143	383664
22069	303157	383651
22070	303172	383639
22071	303185	383625
22072	303200	383612
22073	303216	383601
22074	303228	383585
22075	303241	383571
22076	303253	383555
22077	303267	383541
22078	303281	383528
22079	303294	383514
22080	303308	383500
22081	303318	383482
22082	303333	383469
22083	303347	383456
22084	303360	383441
22085	303371	383423
22086	303379	383403
22087	303394	383391
22088	303407	383377
22089	303422	383364
22090	303433	383347
22091	303445	383331
22092	303459	383317
22093	303471	383302
22094	303484	383287
22095	303494	383268
22096	303507	383254
22097	303516	383234
22098	303531	383223
22099	303545	383209
22100	303559	383196
22101	303575	383184
22102	303594	383178
22103	303610	383166
22104	303627	383156
22105	303642	383144
22106	303651	383125
22107	303665	383112
22108	303675	383092
22109	303685	383075
22110	303698	383059
22111	303713	383047
22112	303726	383033
22113	303742	383022
22114	303758	383011
22115	303771	382997
22116	303787	382986
22117	303796	382967
22118	303810	382952
22119	303819	382934
22120	303832	382918
22121	303844	382903
22122	303854	382884
22123	303869	382872
22124	303878	382852
22125	303889	382835
22126	303898	382815
22127	303911	382801
22128	303923	382784
22129	303937	382771
22130	303952	382759
22131	303966	382745
22132	303978	382730
22133	303984	382707
22134	304001	382696
22135	304013	382681
22136	304025	382665
22137	304033	382644
22138	304047	382630
22139	304054	382609
22140	304062	382587
22141	304075	382572
22142	304089	382560
22143	304102	382545
22144	304116	382531
22145	304123	382509
22146	304132	382489
22147	304141	382470
22148	304148	382448
22149	304161	382433
22150	304179	382424
22151	304190	382408
22152	304197	382385
22153	304210	382370
22154	304224	382357
22155	304240	382346
22156	304254	382332
22157	304268	382319
22158	304282	382307
22159	304293	382289
22160	304307	382275
22161	304326	382268
22162	304339	382253
22163	304354	382242
22164	304368	382228
22165	304382	382215
22166	304396	382201
22167	304409	382187
22168	304424	382174
22169	304437	382160
22170	304447	382141
22171	304461	382129
22172	304475	382114
22173	304484	382095
22174	304493	382076
22175	304504	382058
22176	304514	382040
22177	304526	382024
22178	304533	382002
22179	304550	381992
22180	304566	381982
22181	304579	381967
22182	304594	381955
22183	304610	381943
22184	304625	381931
22185	304643	381922
22186	304658	381911
22187	304673	381899
22188	304685	381883
22189	304700	381870
22190	304714	381857
22191	304726	381842
22192	304739	381827
22193	304749	381808
22194	304760	381791
22195	304770	381773
22196	304781	381756
22197	304792	381739
22198	304805	381724
22199	304816	381707
22200	304831	381695
22201	304844	381679
22202	304858	381667
22203	304868	381648
22204	304882	381634
22205	304890	381614
22206	304900	381596
22207	304909	381575
22208	304922	381561
22209	304935	381546
22210	304944	381526
22211	304954	381508
22212	304969	381496
22213	304982	381481
22214	304994	381466
22215	305005	381449
22216	305022	381438
22217	305036	381426
22218	305050	381413
22219	305065	381400
22220	305078	381386
22221	305090	381370
22222	305104	381356
22223	305115	381339
22224	305129	381326
22225	305145	381314
22226	305159	381301
22227	305173	381288
22228	305187	381274
22229	305201	381261
22230	305215	381248
22231	305229	381235
22232	305241	381219
22233	305254	381204
22234	305262	381183
22235	305274	381167
22236	305287	381152
22237	305299	381136
22238	305311	381121
22239	305321	381102
22240	305332	381085
22241	305348	381074
22242	305358	381056
22243	305367	381037
22244	305380	381022
22245	305389	381002
22246	305402	380987
22247	305417	380975
22248	305430	380961
22249	305446	380949
22250	305455	380930
22251	305465	380912
22252	305477	380896
22253	305494	380886
22254	305506	380871
22255	305520	380857
22256	305535	380845
22257	305551	380834
22258	305566	380822
22259	305581	380809
22260	305591	380791
22261	305603	380776
22262	305619	380765
22263	305634	380752
22264	305648	380738
22265	305661	380725
22266	305677	380714
22267	305690	380699
22268	305705	380686
22269	305720	380674
22270	305735	380662
22271	305749	380649
22272	305761	380632
22273	305775	380619
22274	305789	380606
22275	305797	380585
22276	305806	380566
22277	305813	380544
22278	305829	380533
22279	305843	380519
22280	305858	380507
22281	305874	380496
22282	305888	380483
22283	305907	380476
22284	305926	380468
22285	305942	380457
22286	305958	380447
22287	305970	380431
22288	305983	380416
22289	305997	380403
22290	306012	380390
22291	306020	380370
22292	306037	380360
22293	306051	380347
22294	306067	380336
22295	306085	380327
22296	306094	380307
22297	306111	380298
22298	306127	380288
22299	306144	380278
22300	306160	380267
22301	306174	380253
22302	306184	380235
22303	306198	380222
22304	306209	380205
22305	306218	380185
22306	306228	380166
22307	306242	380153
22308	306256	380140
22309	306266	380121
22310	306280	380108
22311	306295	380095
22312	306310	380084
22313	306324	380071
22314	306341	380060
22315	306356	380048
22316	306365	380030
22317	306380	380017
22318	306391	379999
22319	306407	379988
22320	306421	379975
22321	306436	379964
22322	306451	379951
22323	306466	379938
22324	306478	379924
22325	306493	379910
22326	306507	379898
22327	306521	379884
22328	306532	379868
22329	306545	379852
22330	306560	379841
22331	306574	379827
22332	306583	379807
22333	306594	379791
22334	306603	379771
22335	306618	379759
22336	306634	379747
22337	306649	379735
22338	306658	379716
22339	306674	379705
22340	306691	379696
22341	306708	379686
22342	306723	379674
22343	306739	379663
22344	306754	379651
22345	306770	379639
22346	306782	379624
22347	306796	379610
22348	306811	379598
22349	306825	379585
22350	306839	379572
22351	306855	379560
22352	306866	379543
22353	306882	379532
22354	306893	379515
22355	306909	379504
22356	306924	379492
22357	306934	379474
22358	306950	379463
22359	306963	379448
22360	306976	379433
22361	306989	379419
22362	307003	379405
22363	307016	379391
22364	307029	379376
22365	307040	379359
22366	307047	379337
22367	307062	379325
22368	307076	379311
22369	307089	379297
22370	307100	379280
22371	307111	379262
22372	307123	379247
22373	307136	379232
22374	307149	379217
22375	307162	379203
22376	307175	379188
22377	307188	379174
22378	307201	379159
22379	307219	379150
22380	307230	379134
22381	307244	379120
22382	307257	379106
22383	307273	379095
22384	307288	379083
22385	307303	379071
22386	307319	379059
22387	307334	379047
22388	307347	379033
22389	307368	379028
22390	307385	379019
22391	307399	379005
22392	307412	378990
22393	307427	378978
22394	307441	378964
22395	307456	378952
22396	307472	378941
22397	307492	378935
22398	307510	378927
22399	307523	378913
22400	307538	378900
22401	307552	378887
22402	307566	378874
22403	307578	378858
22404	307590	378842
22405	307604	378829
22406	307614	378810
22407	307625	378793
22408	307637	378777
22409	307652	378765
22410	307667	378752
22411	307681	378740
22412	307692	378722
22413	307706	378709
22414	307721	378697
22415	307730	378677
22416	307740	378659
22417	307752	378643
22418	307769	378633
22419	307784	378621
22420	307798	378607
22421	307811	378593
22422	307825	378579
22423	307836	378563
22424	307850	378550
22425	307864	378535
22426	307876	378520
22427	307890	378507
22428	307903	378492
22429	307917	378479
22430	307932	378467
22431	307948	378456
22432	307961	378441
22433	307973	378425
22434	307985	378409
22435	307998	378394
22436	308012	378381
22437	308026	378367
22438	308037	378350
22439	308052	378339
22440	308066	378325
22441	308079	378310
22442	308093	378297
22443	308104	378280
22444	308115	378263
22445	308129	378250
22446	308142	378235
22447	308154	378219
22448	308167	378205
22449	308178	378188
22450	308194	378176
22451	308214	378171
22452	308234	378164
22453	308252	378155
22454	308270	378147
22455	308287	378138
22456	308307	378132
22457	308320	378117
22458	308340	378110
22459	308359	378103
22460	308381	378101
22461	308399	378092
22462	308417	378083
22463	308434	378074
22464	308451	378063
22465	308464	378049
22466	308483	378041
22467	308500	378032
22468	308521	378027
22469	308541	378021
22470	308563	378018
22471	308581	378009
22472	308597	377999
22473	308616	377991
22474	308634	377982
22475	308651	377973
22476	308670	377966
22477	308688	377957
22478	308706	377948
22479	308723	377938
22480	308740	377929
22481	308758	377921
22482	308778	377914
22483	308796	377905
22484	308812	377895
22485	308827	377883
22486	308843	377871
22487	308859	377861
22488	308874	377849
22489	308887	377833
22490	308902	377822
22491	308918	377811
22492	308945	377813
22493	308965	377807
22494	308979	377794
22495	308992	377779
22496	309007	377767
22497	309021	377754
22498	309035	377740
22499	309049	377727
22500	309067	377718
22501	309077	377699
22502	309091	377687
22503	309105	377673
22504	309119	377660
22505	309134	377647
22506	309150	377636
22507	309166	377625
22508	309182	377615
22509	309199	377605
22510	309213	377592
22511	309223	377573
22512	309237	377560
22513	309254	377549
22514	309270	377538
22515	309286	377527
22516	309301	377515
22517	309321	377509
22518	309336	377498
22519	309356	377492
22520	309374	377483
22521	309386	377467
22522	309399	377453
22523	309417	377444
22524	309434	377434
22525	309449	377422
22526	309465	377411
22527	309482	377401
22528	309496	377388
22529	309512	377377
22530	309528	377366
22531	309545	377356
22532	309560	377344
22533	309578	377336
22534	309594	377324
22535	309613	377317
22536	309627	377303
22537	309643	377292
22538	309658	377280
22539	309672	377267
22540	309686	377254
22541	309701	377242
22542	309715	377228
22543	309730	377216
22544	309741	377198
22545	309758	377189
22546	309769	377172
22547	309782	377157
22548	309796	377144
22549	309810	377131
22550	309826	377120
22551	309842	377108
22552	309856	377095
22553	309872	377084
22554	309888	377073
22555	309904	377062
22556	309916	377046
22557	309929	377031
22558	309943	377018
22559	309959	377007
22560	309967	376986
22561	309984	376976
22562	310000	376965
22563	310016	376954
22564	310034	376945
22565	310054	376940
22566	310069	376928
22567	310086	376918
22568	310101	376905
22569	310111	376887
22570	310125	376874
22571	310140	376862
22572	310155	376850
22573	310167	376834
22574	310187	376827
22575	310203	376816
22576	310217	376803
22577	310231	376789
22578	310246	376778
22579	310258	376761
22580	310272	376748
22581	310288	376737
22582	310303	376725
22583	310316	376710
22584	310331	376698
22585	310341	376679
22586	310355	376666
22587	310371	376656
22588	310384	376641
22589	310399	376629
22590	310410	376612
22591	310422	376595
22592	310437	376583
22593	310450	376569
22594	310466	376558
22595	310478	376542
22596	310493	376530
22597	310506	376515
22598	310520	376502
22599	310531	376484
22600	310542	376467
22601	310557	376455
22602	310571	376442
22603	310584	376427
22604	310599	376415
22605	310613	376401
22606	310624	376384
22607	310638	376371
22608	310652	376358
22609	310667	376345
22610	310682	376334
22611	310695	376319
22612	310711	376307
22613	310723	376292
22614	310729	376269
22615	310743	376255
22616	310756	376240
22617	310770	376227
22618	310782	376211
22619	310789	376189
22620	310802	376174
22621	310813	376158
22622	310826	376144
22623	310840	376129
22624	310851	376113
22625	310861	376094
22626	310873	376078
22627	310883	376060
22628	310891	376039
22629	310903	376023
22630	310914	376007
22631	310926	375991
22632	310934	375970
22633	310942	375950
22634	310956	375937
22635	310968	375920
22636	310980	375905
22637	310989	375885
22638	310997	375864
22639	311011	375851
22640	311025	375838
22641	311038	375823
22642	311050	375807
22643	311061	375790
22644	311070	375770
22645	311080	375752
22646	311088	375731
22647	311095	375710
22648	311107	375693
22649	311115	375673
22650	311122	375652
22651	311132	375633
22652	311140	375612
22653	311149	375592
22654	311156	375571
22655	311164	375550
22656	311176	375534
22657	311184	375513
22658	311192	375494
22659	311207	375481
22660	311215	375461
22661	311231	375449
22662	311244	375435
22663	311258	375422
22664	311271	375406
22665	311285	375394
22666	311298	375378
22667	311311	375365
22668	311325	375351
22669	311337	375334
22670	311348	375318
22671	311362	375305
22672	311372	375286
22673	311386	375272
22674	311398	375258
22675	311410	375241
22676	311422	375226
22677	311437	375213
22678	311451	375200
22679	311465	375187
22680	311482	375176
22681	311491	375157
22682	311499	375137
22683	311511	375121
22684	311525	375108
22685	311541	375097
22686	311555	375083
22687	311569	375070
22688	311580	375053
22689	311595	375041
22690	311607	375024
22691	311621	375011
22692	311633	374995
22693	311638	374971
22694	311654	374960
22695	311662	374939
22696	311667	374915
22697	311677	374897
22698	311685	374876
22699	311698	374861
22700	311708	374843
22701	311719	374826
22702	311730	374810
22703	311741	374792
22704	311749	374771
22705	311761	374756
22706	311769	374735
22707	311778	374715
22708	311787	374697
22709	311797	374678
22710	311804	374656
22711	311815	374640
22712	311822	374618
22713	311831	374598
22714	311841	374580
22715	311857	374569
22716	311877	374563
22717	311885	374542
22718	311899	374529
22719	311911	374512
22720	311919	374493
22721	311933	374479
22722	311941	374458
22723	311951	374441
22724	311964	374426
22725	311971	374404
22726	311981	374386
22727	311993	374370
22728	312003	374352
22729	312014	374334
22730	312025	374318
22731	312037	374302
22732	312049	374286
22733	312059	374268
22734	312070	374251
22735	312080	374233
22736	312090	374215
22737	312105	374203
22738	312119	374189
22739	312131	374172
22740	312136	374149
22741	312144	374128
22742	312155	374111
22743	312166	374094
22744	312177	374077
22745	312187	374059
22746	312197	374040
22747	312208	374024
22748	312219	374007
22749	312229	373988
22750	312234	373964
22751	312240	373942
22752	312252	373926
22753	312262	373908
22754	312277	373895
22755	312285	373875
22756	312297	373859
22757	312308	373842
22758	312318	373823
22759	312331	373809
22760	312339	373789
22761	312350	373772
22762	312362	373755
22763	312372	373737
22764	312385	373723
22765	312399	373709
22766	312410	373693
22767	312423	373678
22768	312429	373655
22769	312442	373641
22770	312454	373625
22771	312467	373610
22772	312475	373590
22773	312490	373577
22774	312502	373562
22775	312511	373543
22776	312517	373520
22777	312532	373507
22778	312545	373493
22779	312552	373471
22780	312560	373451
22781	312572	373434
22782	312583	373418
22783	312595	373402
22784	312607	373386
22785	312619	373370
22786	312631	373354
22787	312644	373340
22788	312655	373322
22789	312665	373305
22790	312679	373292
22791	312690	373275
22792	312701	373258
22793	312715	373244
22794	312725	373226
22795	312735	373208
22796	312743	373187
22797	312755	373172
22798	312764	373152
22799	312773	373132
22800	312782	373113
22801	312796	373100
22802	312810	373087
22803	312826	373076
22804	312840	373062
22805	312849	373043
22806	312861	373027
22807	312875	373014
22808	312888	372999
22809	312902	372986
22810	312916	372973
22811	312930	372959
22812	312941	372942
22813	312957	372931
22814	312973	372920
22815	312987	372907
22816	313001	372893
22817	313016	372881
22818	313027	372865
22819	313041	372851
22820	313050	372832
22821	313063	372817
22822	313076	372802
22823	313091	372790
22824	313100	372771
22825	313109	372752
22826	313124	372739
22827	313139	372727
22828	313151	372712
22829	313165	372698
22830	313182	372688
22831	313196	372675
22832	313210	372661
22833	313223	372647
22834	313239	372636
22835	313253	372623
22836	313266	372608
22837	313277	372591
22838	313291	372577
22839	313304	372563
22840	313317	372548
22841	313330	372534
22842	313341	372517
22843	313355	372504
22844	313369	372490
22845	313383	372477
22846	313399	372466
22847	313415	372454
22848	313431	372443
22849	313444	372429
22850	313458	372416
22851	313468	372398
22852	313485	372387
22853	313495	372369
22854	313512	372359
22855	313531	372352
22856	313544	372338
22857	313554	372320
22858	313569	372307
22859	313585	372296
22860	313598	372282
22861	313612	372268
22862	313625	372255
22863	313641	372243
22864	313649	372222
22865	313661	372207
22866	313669	372187
22867	313684	372173
22868	313698	372161
22869	313711	372146
22870	313724	372132
22871	313739	372120
22872	313752	372105
22873	313760	372084
22874	313773	372069
22875	313786	372055
22876	313798	372039
22877	313813	372028
22878	313824	372011
22879	313835	371993
22880	313845	371975
22881	313860	371963
22882	313874	371949
22883	313885	371933
22884	313900	371921
22885	313912	371905
22886	313924	371889
22887	313937	371874
22888	313944	371853
22889	313952	371833
22890	313968	371821
22891	313980	371806
22892	313993	371791
22893	314007	371777
22894	314021	371765
22895	314034	371750
22896	314047	371735
22897	314061	371721
22898	314076	371709
22899	314088	371694
22900	314108	371688
22901	314128	371681
22902	314137	371662
22903	314147	371644
22904	314158	371626
22905	314170	371611
22906	314178	371591
22907	314186	371570
22908	314195	371550
22909	314204	371532
22910	314215	371514
22911	314224	371496
22912	314233	371476
22913	314241	371456
22914	314252	371439
22915	314267	371426
22916	314282	371414
22917	314298	371403
22918	314308	371385
22919	314322	371372
22920	314335	371358
22921	314346	371341
22922	314360	371327
22923	314375	371315
22924	314388	371300
22925	314401	371285
22926	314414	371271
22927	314423	371252
22928	314438	371240
22929	314455	371229
22930	314471	371219
22931	314489	371210
22932	314497	371190
22933	314514	371180
22934	314532	371172
22935	314553	371167
22936	314575	371162
22937	314596	371157
22938	314612	371146
22939	314628	371135
22940	314644	371124
22941	314661	371114
22942	314675	371101
22943	314690	371088
22944	314700	371070
22945	314713	371056
22946	314724	371039
22947	314740	371028
22948	314756	371017
22949	314766	370998
22950	314782	370988
22951	314797	370976
22952	314807	370958
22953	314818	370941
22954	314829	370924
22955	314843	370911
22956	314856	370896
22957	314870	370882
22958	314883	370868
22959	314897	370854
22960	314909	370839
22961	314922	370825
22962	314937	370812
22963	314945	370791
22964	314957	370775
22965	314969	370760
22966	314980	370743
22967	314993	370729
22968	315006	370714
22969	315019	370699
22970	315036	370689
22971	315044	370669
22972	315054	370651
22973	315064	370633
22974	315077	370618
22975	315089	370603
22976	315102	370588
22977	315111	370569
22978	315125	370556
22979	315140	370543
22980	315149	370524
22981	315162	370509
22982	315171	370491
22983	315186	370478
22984	315194	370458
22985	315204	370440
22986	315214	370422
22987	315221	370400
22988	315230	370381
22989	315238	370360
22990	315251	370346
22991	315270	370338
22992	315287	370329
22993	315297	370310
22994	315306	370291
22995	315319	370277
22996	315327	370257
22997	315335	370236
22998	315353	370227
22999	315370	370217
23000	315381	370200
23001	315397	370189
23002	315412	370177
23003	315427	370165
23004	315444	370155
23005	315461	370146
23006	315470	370125
23007	315478	370106
23008	315487	370086
23009	315496	370067
23010	315512	370056
23011	315529	370046
23012	315544	370034
23013	315552	370014
23014	315566	370000
23015	315580	369986
23016	315587	369965
23017	315596	369945
23018	315604	369925
23019	315620	369915
23020	315629	369895
23021	315638	369876
23022	315647	369857
23023	315663	369846
23024	315678	369834
23025	315686	369813
23026	315699	369799
23027	315707	369778
23028	315723	369767
23029	315732	369748
23030	315751	369740
23031	315759	369720
23032	315775	369709
23033	315788	369695
23034	315803	369682
23035	315816	369668
23036	315830	369654
23037	315843	369640
23038	315849	369617
23039	315860	369600
23040	315874	369587
23041	315883	369568
23042	315897	369554
23043	315905	369534
23044	315919	369520
23045	315928	369501
23046	315942	369488
23047	315958	369477
23048	315975	369466
23049	315986	369450
23050	316001	369438
23051	316014	369423
23052	316029	369411
23053	316045	369400
23054	316059	369387
23055	316069	369368
23056	316085	369357
23057	316100	369345
23058	316109	369326
23059	316118	369307
23060	316127	369287
23061	316139	369272
23062	316148	369253
23063	316155	369232
23064	316170	369219
23065	316185	369207
23066	316194	369188
23067	316217	369185
23068	316234	369175
23069	316249	369163
23070	316265	369152
23071	316274	369133
23072	316283	369114
23073	316291	369093
23074	316310	369086
23075	316326	369074
23076	316344	369066
23077	316355	369049
23078	316374	369041
23079	316391	369031
23080	316407	369020
23081	316426	369013
23082	316446	369006
23083	316464	368997
23084	316480	368987
23085	316495	368974
23086	316507	368959
23087	316516	368940
23088	316531	368928
23089	316541	368910
23090	316558	368899
23091	316568	368882
23092	316580	368865
23093	316591	368849
23094	316600	368830
23095	316611	368814
23096	316624	368798
23097	316631	368777
23098	316641	368759
23099	316658	368750
23100	316668	368732
23101	316681	368716
23102	316694	368702
23103	316704	368684
23104	316711	368663
23105	316724	368648
23106	316737	368633
23107	316753	368622
23108	316769	368611
23109	316782	368597
23110	316798	368586
23111	316813	368574
23112	316825	368557
23113	316840	368545
23114	316853	368531
23115	316867	368518
23116	316889	368513
23117	316899	368496
23118	316908	368476
23119	316919	368460
23120	316935	368448
23121	316943	368428
23122	316958	368416
23123	316975	368406
23124	316981	368383
23125	316987	368361
23126	316996	368341
23127	317016	368335
23128	317026	368317
23129	317040	368304
23130	317050	368286
23131	317059	368267
23132	317068	368248
23133	317075	368226
23134	317088	368211
23135	317102	368198
23136	317115	368184
23137	317124	368165
23138	317139	368152
23139	317145	368129
23140	317159	368116
23141	317173	368103
23142	317187	368089
23143	317196	368070
23144	317205	368051
23145	317220	368039
23146	317237	368029
23147	317252	368017
23148	317261	367997
23149	317270	367979
23150	317282	367962
23151	317290	367942
23152	317303	367927
23153	317316	367914
23154	317324	367894
23155	317337	367878
23156	317349	367863
23157	317358	367843
23158	317371	367829
23159	317385	367816
23160	317397	367800
23161	317409	367784
23162	317420	367767
23163	317433	367754
23164	317444	367736
23165	317454	367718
23166	317469	367706
23167	317480	367689
23168	317494	367675
23169	317505	367659
23170	317523	367650
23171	317533	367633
23172	317540	367611
23173	317552	367595
23174	317561	367576
23175	317570	367557
23176	317579	367538
23177	317594	367525
23178	317609	367513
23179	317619	367495
23180	317627	367475
23181	317640	367460
23182	317653	367446
23183	317665	367431
23184	317677	367414
23185	317685	367394
23186	317703	367386
23187	317713	367367
23188	317724	367351
23189	317743	367343
23190	317759	367332
23191	317769	367314
23192	317783	367301
23193	317792	367282
23194	317799	367261
23195	317811	367244
23196	317821	367227
23197	317835	367213
23198	317845	367195
23199	317853	367175
23200	317866	367161
23201	317874	367141
23202	317883	367121
23203	317896	367106
23204	317904	367086
23205	317914	367068
23206	317922	367048
23207	317933	367031
23208	317948	367020
23209	317957	367000
23210	317966	366981
23211	317975	366962
23212	317984	366943
23213	317993	366924
23214	318001	366903
23215	318010	366884
23216	318024	366870
23217	318032	366850
23218	318041	366831
23219	318047	366809
23220	318062	366797
23221	318076	366784
23222	318083	366761
23223	318089	366739
23224	318095	366717
23225	318101	366694
23226	318111	366676
23227	318121	366658
23228	318133	366642
23229	318142	366623
23230	318148	366600
23231	318156	366580
23232	318163	366560
23233	318174	366542
23234	318182	366522
23235	318191	366503
23236	318197	366481
23237	318212	366469
23238	318219	366446
23239	318225	366424
23240	318231	366401
23241	318241	366384
23242	318254	366370
23243	318263	366350
23244	318271	366330
23245	318277	366307
23246	318285	366287
23247	318294	366269
23248	318302	366248
23249	318313	366231
23250	318329	366220
23251	318344	366208
23252	318352	366188
23253	318367	366175
23254	318376	366156
23255	318389	366142
23256	318405	366131
23257	318421	366120
23258	318436	366108
23259	318447	366091
23260	318461	366078
23261	318477	366067
23262	318492	366055
23263	318509	366045
23264	318525	366034
23265	318541	366023
23266	318556	366010
23267	318566	365993
23268	318581	365980
23269	318596	365968
23270	318608	365952
23271	318618	365935
23272	318632	365921
23273	318647	365909
23274	318662	365896
23275	318676	365884
23276	318684	365863
23277	318702	365854
23278	318709	365833
23279	318723	365819
23280	318734	365802
23281	318742	365782
23282	318749	365761
23283	318759	365743
23284	318773	365730
23285	318787	365717
23286	318796	365697
23287	318812	365686
23288	318821	365667
23289	318836	365656
23290	318849	365641
23291	318861	365625
23292	318872	365608
23293	318882	365590
23294	318895	365576
23295	318910	365564
23296	318925	365551
23297	318934	365533
23298	318948	365520
23299	318963	365507
23300	318974	365490
23301	318992	365481
23302	319006	365468
23303	319021	365456
23304	319033	365441
23305	319044	365423
23306	319059	365412
23307	319070	365395
23308	319088	365386
23309	319104	365374
23310	319114	365357
23311	319132	365348
23312	319154	365344
23313	319168	365331
23314	319181	365316
23315	319201	365309
23316	319218	365300
23317	319236	365291
23318	319253	365281
23319	319275	365277
23320	319290	365265
23321	319307	365254
23322	319321	365241
23323	319336	365229
23324	319352	365218
23325	319371	365211
23326	319388	365201
23327	319405	365191
23328	319422	365181
23329	319436	365168
23330	319450	365154
23331	319466	365143
23332	319480	365130
23333	319493	365116
23334	319506	365101
23335	319521	365088
23336	319537	365078
23337	319544	365056
23338	319558	365043
23339	319573	365031
23340	319588	365019
23341	319602	365006
23342	319616	364992
23343	319627	364975
23344	319643	364964
23345	319657	364950
23346	319673	364939
23347	319690	364930
23348	319704	364916
23349	319719	364904
23350	319732	364890
23351	319743	364873
23352	319754	364856
23353	319769	364844
23354	319781	364828
23355	319797	364817
23356	319812	364805
23357	319828	364794
23358	319843	364781
23359	319858	364770
23360	319874	364758
23361	319887	364744
23362	319899	364728
23363	319911	364713
23364	319925	364699
23365	319936	364683
23366	319951	364671
23367	319966	364658
23368	319981	364646
23369	319995	364633
23370	320009	364619
23371	320022	364605
23372	320035	364591
23373	320050	364578
23374	320063	364564
23375	320076	364549
23376	320093	364539
23377	320108	364527
23378	320123	364515
23379	320137	364502
23380	320152	364489
23381	320168	364479
23382	320184	364467
23383	320199	364455
23384	320218	364447
23385	320233	364435
23386	320245	364420
23387	320257	364404
23388	320269	364388
23389	320280	364372
23390	320291	364355
23391	320305	364341
23392	320321	364331
23393	320336	364319
23394	320352	364308
23395	320370	364298
23396	320386	364287
23397	320400	364274
23398	320417	364264
23399	320433	364253
23400	320448	364241
23401	320465	364231
23402	320482	364221
23403	320499	364210
23404	320515	364200
23405	320533	364191
23406	320549	364180
23407	320566	364170
23408	320584	364162
23409	320601	364151
23410	320615	364138
23411	320625	364120
23412	320643	364112
23413	320659	364100
23414	320675	364089
23415	320691	364078
23416	320709	364069
23417	320721	364054
23418	320737	364043
23419	320753	364031
23420	320768	364019
23421	320782	364006
23422	320797	363994
23423	320808	363977
23424	320831	363973
23425	320849	363964
23426	320864	363953
23427	320881	363943
23428	320892	363926
23429	320906	363913
23430	320922	363901
23431	320936	363888
23432	320950	363875
23433	320966	363863
23434	320980	363850
23435	320992	363835
23436	321002	363817
23437	321017	363805
23438	321031	363791
23439	321046	363779
23440	321056	363761
23441	321067	363744
23442	321082	363733
23443	321092	363714
23444	321104	363699
23445	321113	363680
23446	321126	363666
23447	321139	363651
23448	321150	363634
